SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,Location,Community
Vacant/Abandoned Building,15-05070809,09/26/2015,Front,,Open,FRONT,Vacant,false,true,7329,S,DORCHESTER,AVE,60619,1186809.16450381,1856678.7742701,41.761838000909044,-87.59088191036766,"(41.761838000909044, -87.59088191036766)",43
Vacant/Abandoned Building,15-05070621,09/26/2015,Front,,Open,FRONT,Vacant,false,false,1139,N,KEDVALE,AVE,60651,1148507.78369567,1907275.66861629,41.90150419927891,-87.72995920530289,"(41.90150419927891, -87.72995920530289)",23
Vacant/Abandoned Building,15-05103571,09/27/2015,Front,,Open,FRONT & REAR,Vacant,false,true,7609,S,DAMEN,AVE,60620,1164345.39790514,1854195.94790132,41.755527323724856,-87.67328383460391,"(41.755527323724856, -87.67328383460391)",71
Vacant/Abandoned Building,15-05094336,09/27/2015,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,false,false,10759,S,AVENUE C,,60617,1204454.56510539,1834225.53843332,41.69978874145862,-87.5269821015026,"(41.69978874145862, -87.5269821015026)",52
Vacant/Abandoned Building,15-05098835,09/27/2015,Front,,Open,GARAGE IS WIDE OPEN,Vacant,false,false,7108,S,PARNELL,AVE,60621,1173853.46382883,1857777.76280568,41.76515079623586,-87.63833313763477,"(41.76515079623586, -87.63833313763477)",68
Vacant/Abandoned Building,15-05088846,09/27/2015,Front,,Open,FRONT DOOR,Vacant,false,true,12137,S,GREEN,ST,60643,1172854.1999818,1824331.22998744,41.6733908242108,-87.64297875629181,"(41.6733908242108, -87.64297875629181)",53
Vacant/Abandoned Building,15-05090592,09/27/2015,Front,,Open,FRONT,Vacant,false,false,4151,S,ARCHER,AVE,60632,1157493.689366,1876929.40083038,41.81805264454309,-87.69777797849376,"(41.81805264454309, -87.69777797849376)",58
Vacant/Abandoned Building,15-05090793,09/27/2015,Front,,Open,REAR DOOR,Vacant,false,true,4340,W,WASHINGTON,BLVD,60624,1147442.32889529,1900140.69442319,41.88194554348673,-87.73405581336621,"(41.88194554348673, -87.73405581336621)",26
Vacant/Abandoned Building,15-05112069,09/28/2015,Front,,Open,,Vacant,false,false,6818,S,ROCKWELL,ST,60629,1160216.06581092,1859346.70806971,41.769747711679905,-87.68827534602518,"(41.769747711679905, -87.68827534602518)",66
Vacant/Abandoned Building,15-05125630,09/28/2015,Front,,Open,,Vacant,false,false,6351,S,HAMILTON,AVE,60636,1163121.24072291,1862500.55996615,41.77834202720173,-87.67753804105125,"(41.77834202720173, -87.67753804105125)",67
Vacant/Abandoned Building,15-05125957,09/28/2015,Front,,Open,,Vacant,true,true,11260,S,ST LAWRENCE,AVE,60628,1182262.83489562,1830418.03771862,41.689881875229176,-87.60835512621053,"(41.689881875229176, -87.60835512621053)",50
Vacant/Abandoned Building,15-05123284,09/28/2015,Front,,Open,FRONT,Vacant,false,true,5014,S,HERMITAGE,AVE,60609,1165526.62297286,1871450.2336255,41.80285036271012,-87.66846602615938,"(41.80285036271012, -87.66846602615938)",61
Vacant/Abandoned Building,15-05122522,09/28/2015,Front,,Boarded,NONE,Vacant,false,false,5932,S,MICHIGAN,AVE,60637,1178172.29080062,1865711.7444736,41.78682561855789,-87.6222629894295,"(41.78682561855789, -87.6222629894295)",40
Vacant/Abandoned Building,15-05131466,09/28/2015,Rear,,Open,REAR,Vacant,false,false,5154,S,MAY,ST,60609,1169526.06858667,1870632.2646025,41.8005199347865,-87.65382198015207,"(41.8005199347865, -87.65382198015207)",61
Vacant/Abandoned Building,15-05119521,09/28/2015,Front,,Open,,Vacant,false,true,5408,S,MAY,ST,60609,1169571.19948547,1868934.31340733,41.795859588009904,-87.65370570309534,"(41.795859588009904, -87.65370570309534)",61
Vacant/Abandoned Building,15-05110653,09/28/2015,,,,,,,,8450,S,EXCHANGE,AVE,60617,1197293.75321497,1849859.16030458,41.742869742024645,-87.5526823008571,"(41.742869742024645, -87.5526823008571)",46
Vacant/Abandoned Building,15-05132652,09/28/2015,Front,,Boarded,N/A,Vacant,false,false,7657,S,EUCLID,AVE,60649,1190532.2542786,1854583.26919321,41.75599876776168,-87.57730409280639,"(41.75599876776168, -87.57730409280639)",43
Vacant/Abandoned Building,15-05128139,09/28/2015,Front,,Boarded,FRONT AND BACK,Vacant,true,false,7843,S,CLAREMONT,AVE,60620,1162098.08002792,1852576.23880089,41.75112961988482,-87.6815647036227,"(41.75112961988482, -87.6815647036227)",70
Vacant/Abandoned Building,15-05122812,09/28/2015,Front,,Open,FRONT,Vacant,false,true,7615,S,WABASH,AVE,60619,1178034.68760896,1854538.26662687,41.75616752680884,-87.62310582497176,"(41.75616752680884, -87.62310582497176)",69
Vacant/Abandoned Building,15-05130219,09/28/2015,,,Open,OPEN WINDOWS,Vacant,false,false,11665,S,CHURCH,ST,60643,1165227.78243385,1827262.68508232,41.68159953954855,-87.67080966556398,"(41.68159953954855, -87.67080966556398)",75
Vacant/Abandoned Building,15-05114481,09/28/2015,Front,,Boarded,,Vacant,false,false,10742,S,EGGLESTON,AVE,60628,1175192.43690292,1833670.84491419,41.69896844225662,-87.63414319627509,"(41.69896844225662, -87.63414319627509)",49
Vacant/Abandoned Building,15-05120134,09/28/2015,Front,,Open,SIDE DR,Vacant,false,true,2416,N,CAMPBELL,AVE,60647,1159293.538325,1916038.241425,41.925334370827414,-87.69010044850414,"(41.925334370827414, -87.69010044850414)",22
Vacant/Abandoned Building,15-05129207,09/28/2015,Garage,,Open,GARAGE,Vacant,false,false,10638,S,EMERALD,AVE,60628,1173197.31038197,1834313.0218157,41.700774887236065,-87.64142951475208,"(41.700774887236065, -87.64142951475208)",49
Vacant/Abandoned Building,15-05128996,09/28/2015,Front,,Open,SIDE DOOR MISSING,Vacant,false,false,9926,S,NORMAL,AVE,60628,1174717.60708827,1838976.59997577,41.71353877032368,-87.6357244182203,"(41.71353877032368, -87.6357244182203)",73
Vacant/Abandoned Building,15-05114653,09/28/2015,,,,,,,,3806,W,BELDEN,AVE,60647,1150597.35198791,1915018.50340577,41.922710680754626,-87.72208125188631,"(41.922710680754626, -87.72208125188631)",22
Vacant/Abandoned Building,15-05123637,09/28/2015,Rear,,Open,,Vacant,false,false,6416,N,NEW ENGLAND,AVE,60631,1129705.58040267,1942738.55816606,41.999160470341565,-87.7982096281952,"(41.999160470341565, -87.7982096281952)",10
Vacant/Abandoned Building,15-05120152,09/28/2015,,,,,,,,4735,N,SPAULDING,AVE,60625,1153526.45098608,1931271.76996915,41.96725302587001,-87.71088505552429,"(41.96725302587001, -87.71088505552429)",14
Vacant/Abandoned Building,15-05152472,09/29/2015,Front,,Open,,Vacant,false,false,10821,S,SANGAMON,ST,60643,1171908.18002667,1833067.99000147,41.69738665049632,-87.64618620920551,"(41.69738665049632, -87.64618620920551)",75
Vacant/Abandoned Building,15-05150909,09/29/2015,,,,,,,,2514,W,59TH,ST,60629,1160564.36481979,1865459.7547333,41.78651559033051,-87.68683016411566,"(41.78651559033051, -87.68683016411566)",66
Vacant/Abandoned Building,15-05153766,09/29/2015,Front,,Open,GARAGE DOOR ATTACHED TO THE HOUSE IT IS OPEN,Vacant,false,false,8201,S,ST LOUIS,AVE,60652,1154622.32997528,1849992.49003379,41.74419152153859,-87.70902854885821,"(41.74419152153859, -87.70902854885821)",70
Vacant/Abandoned Building,15-05153825,09/29/2015,,,,,,,,635,W,119TH,ST,60628,1174105.54778502,1825967.52259009,41.677853473342765,-87.638350422706,"(41.677853473342765, -87.638350422706)",53
Vacant/Abandoned Building,15-05144254,09/29/2015,Rear,,Open,,Vacant,false,false,5149,S,WOOD,ST,60609,1165218.702986,1870546.20028369,41.800376118223795,-87.6696209107931,"(41.800376118223795, -87.6696209107931)",61
Vacant/Abandoned Building,15-05146884,09/29/2015,,,,,,,,7941,S,SAGINAW,AVE,60617,1195226.55990563,1852824.9647019,41.751059355494064,-87.56015875520353,"(41.751059355494064, -87.56015875520353)",46
Vacant/Abandoned Building,15-05149036,09/29/2015,Front,,Open,,Vacant,false,true,11300,S,ST LAWRENCE,AVE,60628,1182269.13489562,1830158.23771862,41.689168802928265,-87.6083400668763,"(41.689168802928265, -87.6083400668763)",50
Vacant/Abandoned Building,15-05156604,09/29/2015,Front,,Open,FRONT,Vacant,false,true,11263,S,ST LAWRENCE,AVE,60628,1182263.23489562,1830398.03771862,41.689826983253525,-87.6083542780419,"(41.689826983253525, -87.6083542780419)",50
Vacant/Abandoned Building,15-05163549,09/29/2015,Rear,,Open,SIDE DOOR & TOP WINDOWS,Vacant,false,true,8100,S,KINGSTON,AVE,60617,1194587.84351769,1851756.65158812,41.748143545920506,-87.56253435184529,"(41.748143545920506, -87.56253435184529)",46
Vacant/Abandoned Building,15-05147584,09/29/2015,Rear,,Open,,Vacant,false,true,8036,S,BISHOP,ST,60620,1168063.92481624,1851454.52617312,41.74792539000188,-87.65973499062729,"(41.74792539000188, -87.65973499062729)",71
Vacant/Abandoned Building,15-05144952,09/29/2015,Front,,Open,FRONT DOOR,Vacant,false,true,7751,S,CORNELL,AVE,60649,1188581.81740035,1853911.35500862,41.75420178664074,-87.58447333165697,"(41.75420178664074, -87.58447333165697)",43
Vacant/Abandoned Building,15-05145993,09/29/2015,Rear,,Open,FRONT DOOR,Vacant,false,true,8137,S,EMERALD,AVE,60620,1172720.61938596,1850791.41000781,41.7460044089241,-87.64269090698508,"(41.7460044089241, -87.64269090698508)",71
Vacant/Abandoned Building,15-05149587,09/29/2015,Rear,,Open,REAR,Vacant,false,false,8347,S,CREGIER,AVE,60617,1189646.86342384,1849894.98013094,41.74315498086195,-87.58069909206453,"(41.74315498086195, -87.58069909206453)",45
Vacant/Abandoned Building,15-05153824,09/29/2015,,,,,,,,11843,S,EGGLESTON,AVE,60628,1175426.31390021,1826371.7656057,41.67893344388886,-87.63350397009938,"(41.67893344388886, -87.63350397009938)",53
Vacant/Abandoned Building,15-05150419,09/29/2015,Front,,Open,MAIN,Vacant,false,true,2230,S,ALBANY,AVE,60623,1156037.63579789,1889016.02723022,41.85124924112457,-87.7027938290431,"(41.85124924112457, -87.7027938290431)",30
Vacant/Abandoned Building,15-05146880,09/29/2015,,,,,,,,8214,S,LOOMIS,BLVD,60620,1168426.94207522,1850284.99600555,41.74470823023526,-87.65843839139106,"(41.74470823023526, -87.65843839139106)",71
Vacant/Abandoned Building,15-05157356,09/29/2015,Rear,,Open,,Vacant,false,false,241,W,107TH,PL,60628,1176580.19001532,1833653.7900224,41.69889061326141,-87.62906242186608,"(41.69889061326141, -87.62906242186608)",49
Vacant/Abandoned Building,15-05155090,09/29/2015,,,,,,,,2121,W,23RD,ST,60608,1162587.21987745,1888724.69189565,41.85031530138331,-87.6787634844923,"(41.85031530138331, -87.6787634844923)",31
Vacant/Abandoned Building,15-05171529,09/30/2015,Front,,Open,,Vacant,false,true,9256,S,EMERALD,AVE,60620,1172934.95368094,1843474.72771656,41.725921723300836,-87.64212086176262,"(41.725921723300836, -87.64212086176262)",73
Vacant/Abandoned Building,15-05178068,09/30/2015,Front,,Boarded,,Vacant,false,false,8427,S,SANGAMON,ST,60620,1171443.41502533,1848950.70023343,41.740981289562555,-87.64742460428597,"(41.740981289562555, -87.64742460428597)",71
Vacant/Abandoned Building,15-05177760,09/30/2015,Front,,Open,BACK OF BUILDING,Vacant,false,true,2541,W,63RD,ST,60629,1160410.22306854,1862793.52338313,41.779202263453556,-87.68746875988484,"(41.779202263453556, -87.68746875988484)",66
Vacant/Abandoned Building,15-05179122,09/30/2015,,,,,,,,8010,S,SAGINAW,AVE,60617,1195236.10089515,1852370.16677799,41.749811119420116,-87.56013876974598,"(41.749811119420116, -87.56013876974598)",46
Vacant/Abandoned Building,15-05180920,09/30/2015,Front,,Open,,Vacant,false,true,10529,S,CALUMET,AVE,60628,1180442.33278701,1835223.79381388,41.70311138279733,-87.6148732074917,"(41.70311138279733, -87.6148732074917)",49
Vacant/Abandoned Building,15-05179151,09/30/2015,Front,,Open,FRONT SIDE,Vacant,false,false,5412,S,DEARBORN,ST,60609,1176895.06416667,1869107.04540766,41.79617155207262,-87.62684365152114,"(41.79617155207262, -87.62684365152114)",40
Vacant/Abandoned Building,15-05168471,09/30/2015,Front,,Boarded,BACK BSMT DOOR,Vacant,false,true,5517,S,UNION,AVE,60621,1172575.26419498,1868180.79716827,41.793726157925256,-87.64271187364544,"(41.793726157925256, -87.64271187364544)",68
Vacant/Abandoned Building,15-05180062,09/30/2015,Rear,,Open,,Vacant,false,false,2058,W,82ND,ST,60620,1164076.16103439,1850273.87002731,41.744770232641514,-87.67438060540678,"(41.744770232641514, -87.67438060540678)",71
Vacant/Abandoned Building,15-05176056,09/30/2015,Front,,Boarded,NONE,Vacant,false,false,7128,S,EMERALD,AVE,60621,1172577.40988802,1857607.07373011,41.76471060264614,-87.64301526452407,"(41.76471060264614, -87.64301526452407)",68
Vacant/Abandoned Building,15-05180940,09/30/2015,,,,,,,,7723,S,MARYLAND,AVE,60619,1183240.64621302,1853983.30201963,41.75452512614584,-87.60404451930516,"(41.75452512614584, -87.60404451930516)",69
Vacant/Abandoned Building,15-05180557,09/30/2015,Front,,Open,ALL OVER,Vacant,false,false,8604,S,ADA,ST,60620,1168830.38649246,1847708.29570871,41.73762870906959,-87.65703431380336,"(41.73762870906959, -87.65703431380336)",71
Vacant/Abandoned Building,15-05178852,09/30/2015,Front,,Open,FRONT DOOR OPEN,Vacant,false,false,6407,S,WINCHESTER,AVE,60636,1164456.87713032,1862171.35261748,41.777410583523206,-87.67265078489235,"(41.777410583523206, -87.67265078489235)",67
Vacant/Abandoned Building,15-05175055,09/30/2015,Front,,Boarded,OPEN BASEMENT WINDOWS,Vacant,false,false,4030,S,INDIANA,AVE,60653,1178264.45210072,1878332.66222525,41.82145646277251,-87.62154185553808,"(41.82145646277251, -87.62154185553808)",38
Vacant/Abandoned Building,15-05175444,09/30/2015,Rear,,Open,BACK DOOR,Vacant,false,false,10124,S,LA SALLE,ST,60628,1177056.67692497,1837823.87201515,41.71032320157973,-87.62719255809701,"(41.71032320157973, -87.62719255809701)",49
Vacant/Abandoned Building,15-05182621,09/30/2015,Front,,Open,FRONT DOOR WIDE OPEN AND TEENAGERS REMOVED THE BOARDS,Vacant,false,true,73,E,101ST,ST,60628,1178779.30769597,1838029.49406566,41.71084851719288,-87.62087778228748,"(41.71084851719288, -87.62087778228748)",49
Vacant/Abandoned Building,15-05187180,10/01/2015,Front,,Open,,Vacant,false,false,10806,S,MAPLEWOOD,AVE,60655,1161299.91152985,1832888.90221923,41.69712088616629,-87.68503292799934,"(41.69712088616629, -87.68503292799934)",75
Vacant/Abandoned Building,15-05191877,10/01/2015,Front,,Open,ALL AROUND,Vacant,false,true,6320,S,WOLCOTT,AVE,60636,1164770.28059888,1862748.57731751,41.77898795073929,-87.67148555827332,"(41.77898795073929, -87.67148555827332)",67
Vacant/Abandoned Building,15-05196467,10/01/2015,Front,,Open,ALL AROUND,Vacant,false,true,6525,S,WINCHESTER,AVE,60636,1164478.60980603,1861389.18881966,41.77526376404499,-87.67259314395235,"(41.77526376404499, -87.67259314395235)",67
Vacant/Abandoned Building,15-05194414,10/01/2015,Front,,Boarded,,Vacant,false,false,8713,S,EXCHANGE,AVE,60617,1197279.13998056,1847764.81998962,41.73712307301681,-87.55280544174289,"(41.73712307301681, -87.55280544174289)",46
Vacant/Abandoned Building,15-05191087,10/01/2015,Front,,Open,WINDOWS ALL OVER,Vacant,false,false,7024,S,CAMPBELL,AVE,60629,1160921.83566721,1857999.73348026,41.766036864926015,-87.68572546325177,"(41.766036864926015, -87.68572546325177)",66
Vacant/Abandoned Building,15-05191322,10/01/2015,Front,,Open,FRONT DOOR,Vacant,false,true,6540,S,ROCKWELL,ST,60629,1160165.4402918,1861183.35341935,41.77478877155467,-87.68841043364327,"(41.77478877155467, -87.68841043364327)",66
Vacant/Abandoned Building,15-05199421,10/01/2015,Front,,Open,REAR,Vacant,false,true,8031,S,SOUTH SHORE,DR,60617,1198547.53922636,1852319.744428,41.74959045783244,-87.54800621544756,"(41.74959045783244, -87.54800621544756)",46
Vacant/Abandoned Building,15-05195956,10/01/2015,Front,,Open,ALL DOOR AND WINDOWS ARE OPEN,Vacant,false,false,2943,W,POPE JOHN PAUL II,DR,60632,1157346.68796918,1875992.80380655,41.8154854854591,-87.69834261959835,"(41.8154854854591, -87.69834261959835)",58
Vacant/Abandoned Building,15-05190272,10/01/2015,Rear,,Open,REAR,Vacant,false,false,8531,S,SANGAMON,ST,60620,1171468.57242051,1848260.05840118,41.73908552424795,-87.64735260035904,"(41.73908552424795, -87.64735260035904)",71
Vacant/Abandoned Building,15-05198438,10/01/2015,Rear,,Open,,Vacant,false,true,4037,W,ADAMS,ST,60624,1149511.85087361,1898705.73651822,41.87796795137698,-87.72649374715542,"(41.87796795137698, -87.72649374715542)",26
Vacant/Abandoned Building,15-05200954,10/01/2015,Front,,Open,,Vacant,false,true,6716,S,LAFLIN,ST,60636,1167491.90412353,1860199.02973096,41.77193375328407,-87.66158084231141,"(41.77193375328407, -87.66158084231141)",67
Vacant/Abandoned Building,15-05214057,10/02/2015,Front,,Open,,Vacant,false,false,5714,S,LA SALLE,ST,60621,1176271.02173423,1867046.01989633,41.79052994339931,-87.62919394787735,"(41.79052994339931, -87.62919394787735)",68
Vacant/Abandoned Building,15-05220934,10/02/2015,Front,,Open,,Vacant,false,false,5718,S,MAPLEWOOD,AVE,60629,1160348.49601208,1866663.49253275,41.789823261144946,-87.68758850693206,"(41.789823261144946, -87.68758850693206)",63
Vacant/Abandoned Building,15-05221896,10/02/2015,Front,,Open,REAR BACK DOOR KICKED IN,Vacant,false,true,2111,W,GARFIELD,BLVD,60636,1163191.36990478,1868031.64360658,41.79351857557479,-87.67712618593056,"(41.79351857557479, -87.67712618593056)",67
Vacant/Abandoned Building,15-05218708,10/02/2015,Rear,,Boarded,,Vacant,false,true,8508,S,PHILLIPS,AVE,60617,1193979.12940895,1849037.2837193,41.7406963153994,-87.5648538268927,"(41.7406963153994, -87.5648538268927)",46
Vacant/Abandoned Building,15-05221753,10/02/2015,Front,,Boarded,,Vacant,false,false,12100,S,LA SALLE,ST,60628,1177450.80003127,1824682.50011188,41.674252476491695,-87.62614432739905,"(41.674252476491695, -87.62614432739905)",53
Vacant/Abandoned Building,15-05216806,10/02/2015,,,,,,,,5251,S,UNION,AVE,60609,1172524.98461947,1870054.11918872,41.798867861009164,-87.64284106733083,"(41.798867861009164, -87.64284106733083)",61
Vacant/Abandoned Building,15-05220789,10/02/2015,Rear,,Open,,Vacant,false,false,611,E,41ST,ST,60653,1180986.8201313,1877939.02760146,41.820313978298394,-87.61156704381054,"(41.820313978298394, -87.61156704381054)",38
Vacant/Abandoned Building,15-05224737,10/02/2015,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,false,false,1252,W,49TH,PL,60609,1168811.25803321,1871951.78981549,41.80415633526189,-87.65640530424402,"(41.80415633526189, -87.65640530424402)",61
Vacant/Abandoned Building,15-05221168,10/02/2015,Front,,Open,FRONT DOOR IS OPEN,Vacant,false,false,2829,E,76TH,PL,60649,1196264.0019662,1855012.12159929,41.75703542888467,-87.5562847458865,"(41.75703542888467, -87.5562847458865)",43
Vacant/Abandoned Building,15-05221570,10/02/2015,Front,,Open,,Vacant,false,true,6609,S,ELLIS,AVE,60637,1184025.62921621,1861395.32890524,41.77484614787873,-87.60093654909312,"(41.77484614787873, -87.60093654909312)",42
Vacant/Abandoned Building,15-05228636,10/02/2015,Front,,Open,REAR DOOR/WINDOWS,Vacant,false,true,6824,S,HARPER,AVE,60637,1187563.5225761,1859943.11282992,41.770777732457056,-87.58801347388683,"(41.770777732457056, -87.58801347388683)",43
Vacant/Abandoned Building,15-05214513,10/02/2015,Front,,Open,FRONT,Vacant,false,false,2247,W,47TH,ST,60609,1162133.82580699,1873463.30918534,41.8084458337735,-87.68085293700786,"(41.8084458337735, -87.68085293700786)",61
Vacant/Abandoned Building,15-05218782,10/02/2015,Front,,Boarded,,Vacant,false,false,7819,S,LANGLEY,AVE,60619,1182250.28718405,1853315.8829913,41.75271663749788,-87.60769447380368,"(41.75271663749788, -87.60769447380368)",69
Vacant/Abandoned Building,15-05222741,10/02/2015,Front,,Open,OPEN THRU OUT - GETTING IN THE FRONT AND REAR,Vacant,false,true,935,W,MARQUETTE,RD,60621,1171116.14642935,1860405.03798892,41.77242061639393,-87.64828950529437,"(41.77242061639393, -87.64828950529437)",68
Vacant/Abandoned Building,15-05217447,10/02/2015,Front,,Open,FRONT,Vacant,false,false,6919,S,UNION,AVE,60621,1172830.49011651,1859000.20670313,41.76852794954967,-87.64204662005355,"(41.76852794954967, -87.64204662005355)",68
Vacant/Abandoned Building,15-05212483,10/02/2015,,,,,,,,2459,S,WASHTENAW,AVE,60608,1158757.75847524,1887452.9000137,41.84690460679304,-87.69285311545687,"(41.84690460679304, -87.69285311545687)",30
Vacant/Abandoned Building,15-05219050,10/02/2015,Rear,,Open,,Vacant,false,true,4738,W,WEST END,AVE,60644,1144768.46620829,1900560.70390459,41.88314891613584,-87.7438637161131,"(41.88314891613584, -87.7438637161131)",25
