SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date,Community
Vacant/Abandoned Building,11-00137475,01/28/2011,Front,,Open,,Vacant,False,True,5319,S,LATROBE,AVE,60638.0,1142260.1487038,1868981.70552495,23.0,8.0,56.0,41.79653849721063,-87.7538568637011,"(41.796538497210626, -87.75385686370109)",2011-01-28,56
Vacant/Abandoned Building,11-00137487,01/28/2011,Front,,Open,,Vacant,False,False,721,S,KEDZIE,AVE,60612.0,1155145.80206709,1896631.21119198,24.0,11.0,27.0,41.87216406545604,-87.70586280701876,"(41.87216406545604, -87.70586280701875)",2011-01-28,27
Vacant/Abandoned Building,11-00137685,01/28/2011,Front,,Open,,Vacant,False,False,8147,S,MUSKEGON,AVE,60617.0,1196580.88850831,1851496.30629715,7.0,4.0,46.0,41.74737991299129,-87.55523996004017,"(41.7473799129913, -87.55523996004017)",2011-01-28,46
Vacant/Abandoned Building,11-00138791,01/28/2011,Rear,,Open,REAR,Vacant,False,True,5451,S,SACRAMENTO,AVE,60632.0,1157307.53060603,1868253.02003012,14.0,9.0,63.0,41.794247282106255,-87.69869589230697,"(41.794247282106255, -87.69869589230697)",2011-01-28,63
Vacant/Abandoned Building,11-00139097,01/28/2011,Front,,Boarded,,Vacant,False,False,5802,W,OHIO,ST,60644.0,1137619.11102453,1903391.69313047,29.0,15.0,25.0,41.89104927317288,-87.77004869663217,"(41.891049273172875, -87.77004869663217)",2011-01-28,25
Vacant/Abandoned Building,11-00139098,01/28/2011,Front,,Open,BACKYARD FILLED WITH GARBAGE... YARD IS OPEN NOT FENCED..,Vacant,False,False,7517,S,WOLCOTT,AVE,60620.0,1164991.45980791,1854788.52237677,18.0,6.0,71.0,41.757139805618465,-87.67089944880432,"(41.75713980561847, -87.67089944880432)",2011-01-28,71
Vacant/Abandoned Building,11-00139284,01/28/2011,,,,,,,,7562,S,COLES,AVE,60649.0,1195966.22173086,1855582.49142752,7.0,4.0,43.0,41.75860794047549,-87.55735718355886,"(41.75860794047549, -87.55735718355886)",2011-01-28,43
Vacant/Abandoned Building,11-00146543,01/31/2011,,,,,,,,1826,N,WOOD,ST,60622.0,1164064.16816824,1912205.60689371,32.0,14.0,22.0,41.91471783776353,-87.67267940714977,"(41.914717837763526, -87.67267940714976)",2011-01-31,22
Vacant/Abandoned Building,11-00139518,01/28/2011,Rear,,Open,REAR,Vacant,False,False,10014,S,STATE,ST,60628.0,1178025.59542785,1838521.13080531,9.0,5.0,49.0,41.71221471523019,-87.62362317788444,"(41.71221471523019, -87.62362317788444)",2011-01-28,49
Vacant/Abandoned Building,11-00139561,01/28/2011,Front,,Open,THERE IS A SCAFFOLD THAT IS HANGING FROM THE 2ND FLOOR ON THE EAST SIDE OF THE BUILDING,Vacant,False,False,5630,W,GRACE,ST,60634.0,1138139.85048734,1924703.12290124,38.0,16.0,15.0,41.949520840552346,-87.76761993832008,"(41.949520840552346, -87.76761993832008)",2011-01-28,15
Vacant/Abandoned Building,11-00139684,01/28/2011,Front,,Boarded,,Vacant,False,False,657,N,LOREL,AVE,60644.0,1140559.24560179,1903832.13289699,37.0,15.0,25.0,41.89220442189671,-87.75924004704599,"(41.89220442189671, -87.75924004704599)",2011-01-28,25
Vacant/Abandoned Building,11-00139915,01/28/2011,Front,,Boarded,,Vacant,False,False,749,N,LATROBE,AVE,60644.0,1141222.13801156,1904471.01877659,28.0,15.0,25.0,41.893945404969045,-87.7567897251874,"(41.893945404969045, -87.75678972518739)",2011-01-28,25
Vacant/Abandoned Building,11-00139985,01/28/2011,Front,,Open,,Vacant,False,False,2619,W,21ST,PL,60608.0,1159235.22317378,1889631.69008088,28.0,10.0,30.0,41.85287365617575,-87.69104101851723,"(41.852873656175746, -87.69104101851723)",2011-01-28,30
Vacant/Abandoned Building,11-00139990,01/28/2011,Front,,Open,,Vacant,False,False,1734,E,75TH,ST,60649.0,1189189.74992213,1855595.10202931,8.0,3.0,43.0,41.758807595602825,-87.58219161677282,"(41.75880759560283, -87.58219161677283)",2011-01-28,43
Vacant/Abandoned Building,11-00140086,01/28/2011,Front,,Open,REAR AND WINDOWS,Vacant,False,True,1429,N,LOTUS,AVE,60651.0,1139751.77998456,1908974.89769956,37.0,25.0,25.0,41.90633157262651,-87.7620798038477,"(41.906331572626506, -87.76207980384768)",2011-01-28,25
Vacant/Abandoned Building,11-00140103,01/28/2011,Front,,Open,,Vacant,False,False,234,N,LOREL,AVE,60644.0,1140663.34882233,1901326.51307551,28.0,15.0,25.0,41.88532677973242,-87.75891931494829,"(41.885326779732424, -87.75891931494829)",2011-01-28,25
Vacant/Abandoned Building,11-00140216,01/28/2011,Front,,Open,NOT BOARDED UP AND THE SIDE DOOR IS OPEN,Vacant,False,True,9657,S,UNION,AVE,60628.0,1173341.35721235,1840820.91546616,21.0,22.0,73.0,41.71863032486334,-87.64071039374917,"(41.71863032486334, -87.64071039374919)",2011-01-28,73
Vacant/Abandoned Building,11-00140424,01/28/2011,Front,,Open,BSMT,Vacant,False,True,109,W,119TH,ST,60628.0,1177627.68379596,1826046.93431708,9.0,5.0,53.0,41.67799270821268,-87.62545588517168,"(41.67799270821268, -87.62545588517168)",2011-01-28,53
Vacant/Abandoned Building,11-00140490,01/28/2011,Front,,Open,FRONT,Vacant,True,True,8404,S,MANISTEE,AVE,60617.0,1195955.16470628,1849779.38277604,7.0,4.0,46.0,41.7426840442486,-87.55758945858975,"(41.74268404424859, -87.55758945858975)",2011-01-28,46
Vacant/Abandoned Building,11-00140527,01/28/2011,Front,,Open,,Vacant,False,False,6200,S,WABASH,AVE,60637.0,1177781.1046793002,1863908.81140823,20.0,3.0,40.0,41.78188705727929,-87.6237518301925,"(41.78188705727929, -87.6237518301925)",2011-01-28,40
Vacant/Abandoned Building,11-00140849,01/28/2011,Front,,Open,REAR,Vacant,False,True,5024,S,UNION,AVE,60609.0,1172487.1900081001,1871455.86000471,3.0,9.0,61.0,41.80271521693759,-87.64293837974905,"(41.80271521693759, -87.64293837974905)",2011-01-28,61
Vacant/Abandoned Building,11-00140949,01/28/2011,,,Open,FRONT/REAR,Vacant,,,7029,S,WOLCOTT,AVE,60636.0,1164901.7854912,1858059.15138153,17.0,7.0,67.0,41.76611676056486,-87.67113582052895,"(41.76611676056487, -87.67113582052895)",2011-01-28,67
Vacant/Abandoned Building,11-00141040,01/28/2011,Front,,Open,THE ENTRY POINTS ARE THE FRONT AND THE REAR. GANGBANGERS ARE CRAWLING THROUGH THE SIDE WINDOWS.,Vacant,False,True,7819,S,LAFLIN,ST,60620.0,1167472.61292359,1852879.90558525,17.0,6.0,71.0,41.751849512244995,-87.66186098762611,"(41.75184951224499, -87.66186098762611)",2011-01-28,71
Vacant/Abandoned Building,11-00141114,01/28/2011,Front,,Open,,Vacant,True,True,7555,S,SOUTH SHORE,DR,60649.0,1196273.40881291,1855959.2743807998,7.0,4.0,43.0,41.75963425046605,-87.55621891597632,"(41.75963425046605, -87.55621891597632)",2011-01-28,43
Vacant/Abandoned Building,11-00141412,01/28/2011,Front,,Boarded,BSMT AND GARAGE,Vacant,False,True,2819,E,76TH,PL,60649.0,1196177.97139585,1854942.52110515,7.0,4.0,43.0,41.756846572016975,-87.5566023299761,"(41.756846572016975, -87.55660232997609)",2011-01-28,43
Vacant/Abandoned Building,11-00141808,01/28/2011,,,Open,FRONT/REAR,Vacant,,True,8027,S,EXCHANGE,AVE,60617.0,1197226.99973232,1852193.27001517,7.0,4.0,46.0,41.74927637555855,-87.55284931055654,"(41.74927637555855, -87.55284931055654)",2011-01-28,46
Vacant/Abandoned Building,11-00142189,01/28/2011,Front,,Open,,Vacant,False,False,2066,W,76TH,ST,60620.0,1163680.23986985,1854242.46452533,18.0,6.0,71.0,41.75566895009485,-87.67572018020994,"(41.755668950094844, -87.67572018020994)",2011-01-28,71
Vacant/Abandoned Building,11-00142373,01/28/2011,Front,,Open,,Vacant,False,False,6000,S,PAULINA,ST,60636.0,1166037.58832443,1864912.62761822,15.0,7.0,67.0,41.78489951920197,-87.66677798632256,"(41.78489951920197, -87.66677798632257)",2011-01-28,67
Vacant/Abandoned Building,11-00142530,01/29/2011,Front,,Open,REAR DOOR  WIDE OPEN,Vacant,False,True,5224,S,PAULINA,ST,60609.0,1165896.05688157,1870061.37989799,16.0,9.0,61.0,41.79903133452845,-87.66715062032463,"(41.79903133452845, -87.66715062032463)",2011-01-29,61
Vacant/Abandoned Building,11-00142608,01/29/2011,Front,,Open,REAR DOOR,Vacant,False,True,1918,W,WINNEMAC,AVE,60640.0,1162722.72119402,1933544.08630624,47.0,20.0,4.0,41.97330004668709,-87.67700743202066,"(41.97330004668709, -87.67700743202067)",2011-01-29,4
Vacant/Abandoned Building,11-00142672,01/29/2011,Front,,Open,FRONT AND REAR,Vacant,False,False,10736,S,LANGLEY,AVE,60628.0,1182819.5307266,1833851.77996655,9.0,5.0,50.0,41.69929164689642,-87.60621095030845,"(41.69929164689642, -87.60621095030845)",2011-01-29,50
Vacant/Abandoned Building,11-00142726,01/29/2011,Front,,Open,REAR DOORS WIDE OPEN  1ST AND 2ND FLOOR,Vacant,False,True,3522,W,LEXINGTON,ST,60624.0,1153013.25757024,1896475.48462887,24.0,11.0,27.0,41.87177924582648,-87.7136964585182,"(41.871779245826474, -87.71369645851821)",2011-01-29,27
Vacant/Abandoned Building,11-00142940,01/29/2011,Front,,Open,FRONT,Vacant,False,True,26,E,115TH,ST,60628.0,1178452.02253029,1828726.7783909999,9.0,5.0,49.0,41.68532797600295,-87.62235759105594,"(41.685327976002945, -87.62235759105594)",2011-01-29,53
Vacant/Abandoned Building,11-00143041,01/29/2011,Front,,Open,,Vacant,False,False,3644,W,16TH,ST,60623.0,1152251.55937621,1891797.31852205,24.0,10.0,29.0,41.858956881173576,-87.71661636455794,"(41.85895688117357, -87.71661636455794)",2011-01-29,29
Vacant/Abandoned Building,11-00143266,01/29/2011,Front,,Open,FRONT DOOR THE BOARD HAVE BEEN TAKEN DOWN AND THE DOOR IS OPEN,Vacant,False,True,1931,S,KEDZIE,AVE,60623.0,1155333.82841333,1890320.27230078,24.0,10.0,29.0,41.854842390143475,-87.70534196679671,"(41.85484239014348, -87.70534196679671)",2011-01-29,29
Vacant/Abandoned Building,11-00143281,01/29/2011,Front,,Open,FRONT AND BACK DOORS - WINDOWS,Vacant,False,True,7526,S,CARPENTER,ST,60620.0,1170618.23001704,1854859.5303198998,17.0,6.0,71.0,41.7572139155119,-87.65027614917248,"(41.7572139155119, -87.65027614917248)",2011-01-29,71
Vacant/Abandoned Building,11-00143372,01/29/2011,Front,,Open,FRONT,Vacant,False,True,1408,E,75TH,ST,60619.0,1186926.91292116,1855545.96597408,5.0,3.0,43.0,41.758726680933826,-87.59048620826374,"(41.75872668093383, -87.59048620826374)",2011-01-29,43
Vacant/Abandoned Building,11-00143606,01/29/2011,Front,,Open,NOT BOARDED FRONT DOOR SECURITY DOOR HAD GLASS IS BROKEN,Vacant,False,False,8529,S,CREGIER,AVE,60617.0,1189676.39788932,1848663.1398686,8.0,4.0,45.0,41.739773985279854,-87.58063035649867,"(41.739773985279854, -87.58063035649869)",2011-01-29,45
Vacant/Abandoned Building,11-00143684,01/29/2011,Front,,Open,FRONT,Vacant,True,True,8751,S,MANISTEE,AVE,60617.0,1196151.35999401,1847481.11840183,7.0,4.0,46.0,41.73637256565674,-87.55694658000847,"(41.736372565656744, -87.55694658000847)",2011-01-29,46
Vacant/Abandoned Building,11-00144029,01/30/2011,Front,,Open,FRONT AND SIDE DOORS,Vacant,False,True,12334,S,LOWE,AVE,60628.0,1174183.61002497,1823087.89000804,34.0,5.0,53.0,41.669949566179135,-87.63814972577124,"(41.66994956617913, -87.63814972577123)",2011-01-30,53
Vacant/Abandoned Building,11-00144132,01/30/2011,Front,,Open,HOUSE IS JUST VACANT,Vacant,False,False,4405,S,HOMAN,AVE,60632.0,1154422.52903001,1875232.59612535,14.0,8.0,58.0,41.81345816823391,-87.70908928984207,"(41.81345816823391, -87.70908928984207)",2011-01-30,58
Vacant/Abandoned Building,11-00144323,01/30/2011,Front,,Open,FRONT DOOR IS AJAR,Vacant,False,False,10016,S,CARPENTER,ST,60643.0,1171084.69851371,1838392.84126656,34.0,22.0,73.0,41.7120168504712,-87.64904641996692,"(41.712016850471194, -87.64904641996692)",2011-01-30,73
Vacant/Abandoned Building,11-00145063,01/31/2011,Front,,Open,DRUG HOUSE,Vacant,False,True,4549,S,LA CROSSE,AVE,60638.0,1144790.14988141,1874033.14469376,23.0,8.0,56.0,41.810353266126754,-87.74445204988398,"(41.810353266126754, -87.74445204988398)",2011-01-31,56
Vacant/Abandoned Building,11-00145065,01/31/2011,Front,,Open,REAR DOORS    STORING  DRUGS FROM INSIDE,Vacant,False,True,4605,S,LA CROSSE,AVE,60638.0,1144799.6538191002,1873662.96893299,23.0,8.0,56.0,41.80933726802383,-87.74442649412481,"(41.80933726802383, -87.74442649412482)",2011-01-31,56
Vacant/Abandoned Building,11-00145103,01/31/2011,Front,,Open,,Vacant,False,False,5809,N,NORTHWEST,HWY,60631.0,1132087.57060902,1938318.46070984,41.0,16.0,10.0,41.986990150994956,-87.78955003913481,"(41.986990150994956, -87.78955003913482)",2011-01-31,10
Vacant/Abandoned Building,11-00145144,01/31/2011,Front,,Open,,Vacant,False,False,5331,S,SHIELDS,AVE,60609.0,1174859.11997206,1869594.50003006,3.0,9.0,37.0,41.797554849768076,-87.63429502075083,"(41.797554849768076, -87.63429502075083)",2011-01-31,37
Vacant/Abandoned Building,11-00145169,01/31/2011,Front,,Open,,Vacant,False,False,1826,N,HONORE,ST,60622.0,1163731.50617891,1912195.17829533,32.0,14.0,22.0,41.91469624618825,-87.67390185449159,"(41.91469624618825, -87.6739018544916)",2011-01-31,22
Vacant/Abandoned Building,11-00145250,01/31/2011,Front,,Open,,Vacant,False,False,11915,S,EMERALD,AVE,60628.0,1173472.96602617,1825852.53991178,34.0,5.0,53.0,41.67755192069877,-87.64066926402985,"(41.67755192069877, -87.64066926402985)",2011-01-31,53
Vacant/Abandoned Building,11-00145251,01/31/2011,,,,,,,,8214,S,ANTHONY,AVE,60617.0,1189586.40658116,1850868.16031733,8.0,4.0,45.0,41.74582692929143,-87.58088942536145,"(41.74582692929143, -87.58088942536143)",2011-01-31,45
Vacant/Abandoned Building,11-00145273,01/31/2011,Front,,Open,,Vacant,False,False,8657,S,SAGINAW,AVE,60617.0,1195327.71992346,1848083.15368114,7.0,4.0,46.0,41.73804495040931,-87.55994423407427,"(41.73804495040931, -87.55994423407427)",2011-01-31,46
Vacant/Abandoned Building,11-00145498,01/31/2011,,,,,,,,3553,S,HALSTED,ST,60609.0,1171553.33118031,1881205.18000571,11.0,9.0,60.0,41.82948884656085,-87.64607727899569,"(41.82948884656085, -87.64607727899568)",2011-01-31,60
Vacant/Abandoned Building,11-00145512,01/31/2011,,,,,,,,4850,S,SEELEY,AVE,60609.0,1163501.81017487,1872828.11333367,12.0,9.0,61.0,41.80667417108805,-87.67585329110149,"(41.80667417108805, -87.67585329110148)",2011-01-31,61
Vacant/Abandoned Building,11-00145528,01/31/2011,,,,,,,,706,E,91ST,PL,60619.0,1182541.86601992,1844459.16508173,6.0,6.0,44.0,41.728406061637,-87.60689994023889,"(41.728406061637, -87.60689994023889)",2011-01-31,44
Vacant/Abandoned Building,11-00145740,01/31/2011,,,,,,,,6137,S,PRAIRIE,AVE,60637.0,1179093.10988131,1864369.23248817,20.0,3.0,40.0,41.783120687362924,-87.61892769972025,"(41.78312068736292, -87.61892769972025)",2011-01-31,40
Vacant/Abandoned Building,11-00145984,01/31/2011,Front,,Open,,Vacant,False,False,3466,S,ARCHER,AVE,60608.0,1163179.76847074,1881664.44072268,11.0,9.0,59.0,41.83092882174301,-87.67678680566108,"(41.83092882174301, -87.67678680566108)",2011-01-31,59
Vacant/Abandoned Building,11-00146194,01/31/2011,,,,,,,,1737,W,CHASE,AVE,60626.0,1163614.36467964,1948304.39576595,49.0,24.0,1.0,42.01378397353781,-87.67331032207916,"(42.013783973537805, -87.67331032207917)",2011-01-31,1
Vacant/Abandoned Building,11-00146201,01/31/2011,Front,,Open,REAR,Vacant,False,True,6338,S,MORGAN,ST,60621.0,1170733.00338985,1862791.58499666,16.0,7.0,68.0,41.77897795413618,-87.64962444342709,"(41.77897795413618, -87.6496244434271)",2011-01-31,68
Vacant/Abandoned Building,11-00146406,01/31/2011,Front,,Open,THERE WAS A FIRE A THE VACANT PROPERTY AND ALL THE WINDOWWS AND DOORS ARE NOW MISSING,Vacant,False,False,6145,S,SEELEY,AVE,60636.0,1163752.99620719,1863790.16991093,15.0,7.0,67.0,41.781867643474286,-87.6751857989546,"(41.781867643474286, -87.6751857989546)",2011-01-31,67
Vacant/Abandoned Building,11-00146712,01/31/2011,Front,,Open,,Vacant,False,False,5317,S,EMERALD,AVE,60609.0,1172205.2647203999,1869609.12751986,3.0,9.0,61.0,41.797653798263184,-87.6440266335248,"(41.79765379826319, -87.64402663352479)",2011-01-31,61
Vacant/Abandoned Building,11-00146723,01/31/2011,Front,,Boarded,,Vacant,False,False,6717,S,CHAMPLAIN,AVE,60637.0,1181722.81969828,1860617.82941308,6.0,3.0,42.0,41.772766119642064,-87.60940221026537,"(41.77276611964206, -87.60940221026537)",2011-01-31,42
Vacant/Abandoned Building,11-00146840,01/31/2011,Rear,,Open,"DOORS FRONT AND REAR ARE NOW, OPEN",Vacant,False,True,6011,S,BISHOP,ST,60636.0,1167693.79427722,1864881.28287993,16.0,7.0,67.0,41.78477811233604,-87.66070652398777,"(41.78477811233604, -87.66070652398777)",2011-01-31,67
Vacant/Abandoned Building,11-00146996,01/31/2011,Front,,Open,FRONT AND REAR DOORS HAVE BEEN KICKED IN,Vacant,False,False,4518,W,VAN BUREN,ST,60624.0,1146279.31881473,1897640.51762264,24.0,11.0,26.0,41.87510696860882,-87.73839005497473,"(41.87510696860882, -87.73839005497472)",2011-01-31,26
Vacant/Abandoned Building,11-00147332,01/31/2011,Front,,Boarded,,Vacant,False,False,830,E,63RD,ST,60637.0,1182996.02998233,1863420.81063098,20.0,3.0,42.0,41.780428256734794,-87.60464794704694,"(41.780428256734794, -87.60464794704696)",2011-01-31,42
Vacant/Abandoned Building,11-00147373,01/31/2011,,,,,,,,5410,S,CALUMET,AVE,60615.0,1179403.7630957,1869180.2015099,3.0,2.0,40.0,41.79631535350647,-87.6176419223086,"(41.79631535350647, -87.6176419223086)",2011-01-31,40
Vacant/Abandoned Building,11-00147685,01/31/2011,Front,,Open,FRONT,Vacant,False,False,6805,S,WINCHESTER,AVE,60636.0,1164530.2098849,1859537.22791917,17.0,7.0,67.0,41.77018064642115,-87.67245615357169,"(41.77018064642116, -87.67245615357169)",2011-01-31,67
Vacant/Abandoned Building,11-00147723,01/31/2011,,,,,,,,346,W,43RD,ST,60609.0,1174498.0962043002,1876443.37482517,3.0,9.0,37.0,41.81635687488966,-87.63541498890869,"(41.81635687488966, -87.63541498890869)",2011-01-31,37
Vacant/Abandoned Building,11-00147751,01/31/2011,Front,,Boarded,FRONT,Vacant,False,False,6806,S,WINCHESTER,AVE,60636.0,1164530.4098848999,1859530.52791917,17.0,7.0,67.0,41.77016225649544,-87.67245560916679,"(41.77016225649544, -87.67245560916679)",2011-01-31,67
Vacant/Abandoned Building,11-00147883,01/31/2011,Front,,Open,,Vacant,True,False,5408,S,WELLS,ST,60609.0,1175528.46502771,1869046.23491501,3.0,9.0,37.0,41.796035392858684,-87.63185685406711,"(41.79603539285868, -87.63185685406712)",2011-01-31,37
Vacant/Abandoned Building,11-00147931,01/31/2011,Front,,Boarded,,Vacant,False,True,10430,S,WALDEN,PKWY,60643.0,1165541.92850304,1835469.96772728,19.0,22.0,72.0,41.70411509199779,-87.66942815451952,"(41.7041150919978, -87.66942815451951)",2011-01-31,72
Vacant/Abandoned Building,11-00148318,01/31/2011,Front,,Open,,Vacant,False,False,8657,S,SAGINAW,AVE,60617.0,1195327.71992346,1848083.15368114,7.0,4.0,46.0,41.73804495040931,-87.55994423407427,"(41.73804495040931, -87.55994423407427)",2011-01-31,46
Vacant/Abandoned Building,11-00148708,01/31/2011,Front,,Boarded,,Vacant,False,False,1105,E,94TH,ST,60619.0,1185238.49001579,1842885.52999682,8.0,4.0,47.0,41.724024955179146,-87.59707106405679,"(41.72402495517914, -87.5970710640568)",2011-01-31,47
Vacant/Abandoned Building,11-00149204,01/31/2011,Front,,Open,FRONT AND REAR,Occupied,False,True,3011,N,AVERS,AVE,60618.0,1150270.10070448,1919744.98091922,30.0,25.0,21.0,41.93568693813024,-87.72316009911613,"(41.93568693813024, -87.72316009911614)",2011-01-31,21
Vacant/Abandoned Building,11-00149283,01/31/2011,,,,,,,,1939,W,CORNELIA,AVE,60657.0,1162794.05161541,1923250.55100715,32.0,19.0,5.0,41.94505259771297,-87.67703503486706,"(41.945052597712966, -87.67703503486707)",2011-01-31,5
Vacant/Abandoned Building,11-00149293,01/31/2011,Rear,,Open,REAR,Vacant,False,False,6821,S,MAY,ST,60621.0,1169827.57227113,1859565.55868081,17.0,7.0,68.0,41.770145049303984,-87.6530373857875,"(41.770145049303984, -87.65303738578751)",2011-01-31,68
Vacant/Abandoned Building,11-00149300,01/31/2011,Front,,Open,,Vacant,False,True,7755,S,MARSHFIELD,AVE,60620.0,1166690.31851722,1853281.3575265,17.0,6.0,71.0,41.75296787058355,-87.66471631096044,"(41.752967870583554, -87.66471631096044)",2011-01-31,71
Vacant/Abandoned Building,11-00149617,01/31/2011,Rear,,Open,REAR,Vacant,False,False,1459,W,71ST,ST,60636.0,1167713.68011021,1857656.54707468,17.0,7.0,67.0,41.7649520942139,-87.6608407509956,"(41.76495209421391, -87.6608407509956)",2011-01-31,67
Vacant/Abandoned Building,11-00149646,01/31/2011,Front,,Open,FRONT DOORS,Vacant,False,False,13132,S,RHODES,AVE,60827.0,1182023.87000439,1818349.32326852,9.0,5.0,54.0,41.656769083005,-87.60960106668266,"(41.656769083005, -87.60960106668267)",2011-01-31,54
Vacant/Abandoned Building,11-00149717,01/31/2011,Front,,Open,FRONT DOOR HAS BEEN KICKED IN AND LOCK BROKEN,Vacant,False,True,5751,S,HOYNE,AVE,60636.0,1163344.39328782,1866497.13340193,15.0,7.0,67.0,41.789304476961114,-87.67660804323282,"(41.78930447696112, -87.67660804323283)",2011-01-31,67
Vacant/Abandoned Building,11-00149938,01/31/2011,Front,,Open,IN THE REAR,Vacant,False,False,557,N,LECLAIRE,AVE,60644.0,1142265.06991191,1903213.68527262,28.0,15.0,25.0,41.89047583747428,-87.75299055865648,"(41.89047583747427, -87.75299055865649)",2011-01-31,25
Vacant/Abandoned Building,11-00150030,01/31/2011,Front,,Open,FRONT DOOR,Vacant,False,True,1103,N,MONTICELLO,AVE,60651.0,1151841.13388383,1907106.5223273998,27.0,11.0,23.0,41.90097505858462,-87.71771982200848,"(41.90097505858462, -87.71771982200848)",2011-01-31,23
Vacant/Abandoned Building,11-00150612,01/31/2011,Rear,,Open,FRONT AND REAR,Vacant,False,True,1413,S,KOSTNER,AVE,60623.0,1147278.91071418,1892922.45106641,24.0,10.0,29.0,41.862140950045706,-87.73484069643129,"(41.86214095004571, -87.73484069643129)",2011-01-31,29
Vacant/Abandoned Building,11-00150632,01/31/2011,Front,,Open,,Vacant,False,False,316,N,LARAMIE,AVE,60644.0,1141653.40490346,1901609.58501753,28.0,15.0,25.0,41.886085321007094,-87.75527659845686,"(41.88608532100709, -87.75527659845686)",2011-01-31,25
